"geno","row_number","col_number","colgroup","rowgroup","rc.group","env","pool","status","rytha","rn","cn","check","geno.cod","check.cod"
"SRT43",30,1,"1","3","1_3","OT1NAM22","B","Parent",29.6296296296296,"30","1","Candidate","SRT43",NA
"UGP202000007-3",30,2,"1","3","1_3","OT1NAM22","A","Regular",1.85185185185185,"30","2","Candidate","UGP202000007-3",NA
"UGP202000147-6",30,3,"1","3","1_3","OT1NAM22","B","Regular",3.7037037037037,"30","3","Candidate","UGP202000147-6",NA
"ARA209",30,4,"1","3","1_3","OT1NAM22","B","Parent",11.8518518518519,"30","4","Candidate","ARA209",NA
"UGP202000100-7",30,5,"1","3","1_3","OT1NAM22","A","Regular",6.33333333333333,"30","5","Candidate","UGP202000100-7",NA
"UGP202000017-2",30,6,"1","3","1_3","OT1NAM22","A","Regular",NA,"30","6","Candidate","UGP202000017-2",NA
"UGP202000184-3",30,7,"1","3","1_3","OT1NAM22","B","Regular",42.5925925925926,"30","7","Candidate","UGP202000184-3",NA
"UGP202000183-15",30,8,"1","3","1_3","OT1NAM22","B","Regular",5.92592592592593,"30","8","Candidate","UGP202000183-15",NA
"UGP202000245-14",30,9,"1","3","1_3","OT1NAM22","B","Regular",48.1851851851852,"30","9","Candidate","UGP202000245-14",NA
"UGP202000068-6",30,10,"1","3","1_3","OT1NAM22","A","Regular",16.6666666666667,"30","10","Candidate","UGP202000068-6",NA
"UGP202000145-16",30,11,"2","3","2_3","OT1NAM22","B","Regular",24.0740740740741,"30","11","Candidate","UGP202000145-16",NA
"UGP202000269-16",30,12,"2","3","2_3","OT1NAM22","B","Regular",14.8148148148148,"30","12","Candidate","UGP202000269-16",NA
"UGP202000190-19",30,13,"2","3","2_3","OT1NAM22","B","Regular",1.11111111111111,"30","13","Candidate","UGP202000190-19",NA
"UGP202000063-10",30,14,"2","3","2_3","OT1NAM22","A","Regular",27.7777777777778,"30","14","Candidate","UGP202000063-10",NA
"UGP202000077-11",30,15,"2","3","2_3","OT1NAM22","A","Regular",7.22222222222222,"30","15","Candidate","UGP202000077-11",NA
"KRE691",30,16,"2","3","2_3","OT1NAM22","B","Parent",2.59259259259259,"30","16","Candidate","KRE691",NA
"UGP202000088-16",30,17,"2","3","2_3","OT1NAM22","A","Regular",9.62962962962963,"30","17","Candidate","UGP202000088-16",NA
"Tanzania",30,18,"2","3","2_3","OT1NAM22","C","Check",11.1111111111111,"30","18","Check",NA,"Tanzania"
"UGP202000173-15",30,19,"2","3","2_3","OT1NAM22","B","Regular",9.25925925925926,"30","19","Candidate","UGP202000173-15",NA
"NASPOT_8",30,20,"2","3","2_3","OT1NAM22","C","Check",24.0740740740741,"30","20","Check",NA,"NASPOT_8"
"MLE199",30,21,"3","3","3_3","OT1NAM22","B","Parent",1.11111111111111,"30","21","Candidate","MLE199",NA
"UGP202000179-9",30,22,"3","3","3_3","OT1NAM22","B","Regular",11.1851851851852,"30","22","Candidate","UGP202000179-9",NA
"KBL648",30,23,"3","3","3_3","OT1NAM22","A","Parent",6.77777777777778,"30","23","Candidate","KBL648",NA
"UGP202000026-16",30,24,"3","3","3_3","OT1NAM22","A","Regular",2.59259259259259,"30","24","Candidate","UGP202000026-16",NA
"UGP202000006-14",30,25,"3","3","3_3","OT1NAM22","A","Regular",NA,"30","25","Candidate","UGP202000006-14",NA
"UGP202000175-8",30,26,"3","3","3_3","OT1NAM22","B","Regular",11.8518518518519,"30","26","Candidate","UGP202000175-8",NA
"UGP202000020-9",30,27,"3","3","3_3","OT1NAM22","A","Regular",3.44444444444444,"30","27","Candidate","UGP202000020-9",NA
"UGP202000239-2",30,28,"3","3","3_3","OT1NAM22","B","Regular",3.33333333333333,"30","28","Candidate","UGP202000239-2",NA
"NASPOT_10_O",30,29,"3","3","3_3","OT1NAM22","A","Parent",11.4814814814815,"30","29","Candidate","NASPOT_10_O",NA
"Ejumula",30,30,"3","3","3_3","OT1NAM22","A","Parent",15.2592592592593,"30","30","Candidate","Ejumula",NA
"UGP202000274-1",31,1,"1","4","1_4","OT1NAM22","B","Regular",50.3703703703704,"31","1","Candidate","UGP202000274-1",NA
"UGP202000116-6",31,2,"1","4","1_4","OT1NAM22","A","Regular",3.7037037037037,"31","2","Candidate","UGP202000116-6",NA
"Resisto",31,3,"1","4","1_4","OT1NAM22","B","Parent",1.92592592592593,"31","3","Candidate","Resisto",NA
"Carrot_C",31,4,"1","4","1_4","OT1NAM22","A","Parent",6.2962962962963,"31","4","Candidate","Carrot_C",NA
"UGP202000241-13",31,5,"1","4","1_4","OT1NAM22","B","Regular",9.25925925925926,"31","5","Candidate","UGP202000241-13",NA
"UGP202000259-6",31,6,"1","4","1_4","OT1NAM22","A","Regular",1.48148148148148,"31","6","Candidate","UGP202000259-6",NA
"UGP202000093-1",31,7,"1","4","1_4","OT1NAM22","A","Regular",8.92592592592592,"31","7","Candidate","UGP202000093-1",NA
"UGP202000033-11",31,8,"1","4","1_4","OT1NAM22","A","Regular",11.1111111111111,"31","8","Candidate","UGP202000033-11",NA
"UGP202000179-4",31,9,"1","4","1_4","OT1NAM22","B","Regular",37.4074074074074,"31","9","Candidate","UGP202000179-4",NA
"UGP202000027-14",31,10,"1","4","1_4","OT1NAM22","A","Regular",11.1111111111111,"31","10","Candidate","UGP202000027-14",NA
"MPG1128",31,11,"2","4","2_4","OT1NAM22","A","Parent",9.62962962962963,"31","11","Candidate","MPG1128",NA
"SPK004_CIP",31,12,"2","4","2_4","OT1NAM22","B","Parent",5.55555555555556,"31","12","Candidate","SPK004_CIP",NA
"UGP202000055-8",31,13,"2","4","2_4","OT1NAM22","A","Regular",11.1111111111111,"31","13","Candidate","UGP202000055-8",NA
"UGP202000146-21",31,14,"2","4","2_4","OT1NAM22","B","Regular",4.44444444444444,"31","14","Candidate","UGP202000146-21",NA
"UGP202000159-20",31,15,"2","4","2_4","OT1NAM22","B","Regular",2.22222222222222,"31","15","Candidate","UGP202000159-20",NA
"UGP202000200-12",31,16,"2","4","2_4","OT1NAM22","B","Regular",2.22222222222222,"31","16","Candidate","UGP202000200-12",NA
"UGP202000072-14",31,17,"2","4","2_4","OT1NAM22","A","Regular",0.407407407407407,"31","17","Candidate","UGP202000072-14",NA
"NASPOT_8",31,18,"2","4","2_4","OT1NAM22","C","Check",40.7407407407407,"31","18","Check",NA,"NASPOT_8"
"UGP202000181-17",31,19,"2","4","2_4","OT1NAM22","B","Regular",3.7037037037037,"31","19","Candidate","UGP202000181-17",NA
"UGP202000121-12",31,20,"2","4","2_4","OT1NAM22","A","Regular",12.6666666666667,"31","20","Candidate","UGP202000121-12",NA
"UGP202000180-5",31,21,"3","4","3_4","OT1NAM22","B","Regular",5.18518518518519,"31","21","Candidate","UGP202000180-5",NA
"UGP202000148-9",31,22,"3","4","3_4","OT1NAM22","B","Regular",14.0740740740741,"31","22","Candidate","UGP202000148-9",NA
"UGP202000239-18",31,23,"3","4","3_4","OT1NAM22","B","Regular",0.666666666666667,"31","23","Candidate","UGP202000239-18",NA
"UGP202000012-15",31,24,"3","4","3_4","OT1NAM22","A","Regular",9.25925925925926,"31","24","Candidate","UGP202000012-15",NA
"UGP202000269-11",31,25,"3","4","3_4","OT1NAM22","B","Regular",6.66666666666667,"31","25","Candidate","UGP202000269-11",NA
"UGP202000195-17",31,26,"3","4","3_4","OT1NAM22","B","Regular",10,"31","26","Candidate","UGP202000195-17",NA
"NASPOT_11",31,27,"3","4","3_4","OT1NAM22","B","Parent",47.037037037037,"31","27","Candidate","NASPOT_11",NA
"UGP202000022-2",31,28,"3","4","3_4","OT1NAM22","A","Regular",1.11111111111111,"31","28","Candidate","UGP202000022-2",NA
"RAK819",31,29,"3","4","3_4","OT1NAM22","A","Parent",6.74074074074074,"31","29","Candidate","RAK819",NA
"UGP202000070-10",31,30,"3","4","3_4","OT1NAM22","A","Regular",NA,"31","30","Candidate","UGP202000070-10",NA
"UGP202000271-3",32,1,"1","4","1_4","OT1NAM22","B","Regular",1.85185185185185,"32","1","Candidate","UGP202000271-3",NA
"UGP202000176-7",32,2,"1","4","1_4","OT1NAM22","B","Regular",1.85185185185185,"32","2","Candidate","UGP202000176-7",NA
"Silk_Omuyaka",32,3,"1","4","1_4","OT1NAM22","C","Check",15.5555555555556,"32","3","Check",NA,"Silk_Omuyaka"
"UGP202000017-7",32,4,"1","4","1_4","OT1NAM22","A","Regular",2.59259259259259,"32","4","Candidate","UGP202000017-7",NA
"CIP199062.1",32,5,"1","4","1_4","OT1NAM22","B","Parent",11.9259259259259,"32","5","Candidate","CIP199062.1",NA
"UGP202000262-17",32,6,"1","4","1_4","OT1NAM22","A","Regular",1.11111111111111,"32","6","Candidate","UGP202000262-17",NA
"NASPOT_5",32,7,"1","4","1_4","OT1NAM22","B","Parent",29.2592592592593,"32","7","Candidate","NASPOT_5",NA
"UGP202000133-11",32,8,"1","4","1_4","OT1NAM22","B","Regular",20,"32","8","Candidate","UGP202000133-11",NA
"UGP202000198-3",32,9,"1","4","1_4","OT1NAM22","B","Regular",10.8148148148148,"32","9","Candidate","UGP202000198-3",NA
"UGP202000009-18",32,10,"1","4","1_4","OT1NAM22","A","Regular",7.44444444444444,"32","10","Candidate","UGP202000009-18",NA
"UGP202000017-5",32,11,"2","4","2_4","OT1NAM22","A","Regular",1.92592592592593,"32","11","Candidate","UGP202000017-5",NA
"LUW1274",32,12,"2","4","2_4","OT1NAM22","A","Parent",1.48148148148148,"32","12","Candidate","LUW1274",NA
"UGP202000011-10",32,13,"2","4","2_4","OT1NAM22","A","Regular",14.8148148148148,"32","13","Candidate","UGP202000011-10",NA
"Carrot_C",32,14,"2","4","2_4","OT1NAM22","A","Parent",6.66666666666667,"32","14","Candidate","Carrot_C",NA
"UGP202000187-4",32,15,"2","4","2_4","OT1NAM22","B","Regular",4.11111111111111,"32","15","Candidate","UGP202000187-4",NA
"UGP202000114-4",32,16,"2","4","2_4","OT1NAM22","A","Regular",24.1481481481481,"32","16","Candidate","UGP202000114-4",NA
"Beauregard",32,17,"2","4","2_4","OT1NAM22","C","Check",0.444444444444444,"32","17","Check",NA,"Beauregard"
"UGP202000238-4",32,18,"2","4","2_4","OT1NAM22","B","Regular",1.85185185185185,"32","18","Candidate","UGP202000238-4",NA
"Sowola",32,19,"2","4","2_4","OT1NAM22","B","Parent",4.44444444444444,"32","19","Candidate","Sowola",NA
"UGP202000108-2",32,20,"2","4","2_4","OT1NAM22","A","Regular",13.3333333333333,"32","20","Candidate","UGP202000108-2",NA
"UGP202000186-2",32,21,"3","4","3_4","OT1NAM22","B","Regular",1.85185185185185,"32","21","Candidate","UGP202000186-2",NA
"UGP202000236-21",32,22,"3","4","3_4","OT1NAM22","B","Regular",NA,"32","22","Candidate","UGP202000236-21",NA
"KML872",32,23,"3","4","3_4","OT1NAM22","A","Parent",10.7777777777778,"32","23","Candidate","KML872",NA
"Ejumula",32,24,"3","4","3_4","OT1NAM22","A","Parent",9.66666666666667,"32","24","Candidate","Ejumula",NA
"UGP202000064-9",32,25,"3","4","3_4","OT1NAM22","A","Regular",5.55555555555556,"32","25","Candidate","UGP202000064-9",NA
"UGP202000064-22",32,26,"3","4","3_4","OT1NAM22","A","Regular",33.3333333333333,"32","26","Candidate","UGP202000064-22",NA
"UGP202000146-8",32,27,"3","4","3_4","OT1NAM22","B","Regular",11.4814814814815,"32","27","Candidate","UGP202000146-8",NA
"UGP202000056-5",32,28,"3","4","3_4","OT1NAM22","A","Regular",14.5925925925926,"32","28","Candidate","UGP202000056-5",NA
"SRT43",32,29,"3","4","3_4","OT1NAM22","B","Parent",12.7037037037037,"32","29","Candidate","SRT43",NA
"UGP202000066-9",32,30,"3","4","3_4","OT1NAM22","A","Regular",9.25925925925926,"32","30","Candidate","UGP202000066-9",NA
"UGP202000148-8",33,1,"1","4","1_4","OT1NAM22","B","Regular",3.7037037037037,"33","1","Candidate","UGP202000148-8",NA
"UGP202000113-8",33,2,"1","4","1_4","OT1NAM22","A","Regular",14.5185185185185,"33","2","Candidate","UGP202000113-8",NA
"UGP202000031-9",33,3,"1","4","1_4","OT1NAM22","A","Regular",11.1111111111111,"33","3","Candidate","UGP202000031-9",NA
"UGP202000268-2",33,4,"1","4","1_4","OT1NAM22","B","Regular",2.22222222222222,"33","4","Candidate","UGP202000268-2",NA
"UGP202000140-13",33,5,"1","4","1_4","OT1NAM22","B","Regular",13.7037037037037,"33","5","Candidate","UGP202000140-13",NA
"UGP202000101-15",33,6,"1","4","1_4","OT1NAM22","A","Regular",8.88888888888889,"33","6","Candidate","UGP202000101-15",NA
"UGP202000263-13",33,7,"1","4","1_4","OT1NAM22","A","Regular",6.33333333333333,"33","7","Candidate","UGP202000263-13",NA
"Mayai",33,8,"1","4","1_4","OT1NAM22","A","Parent",2.59259259259259,"33","8","Candidate","Mayai",NA
"UGP202000200-1",33,9,"1","4","1_4","OT1NAM22","B","Regular",1.51851851851852,"33","9","Candidate","UGP202000200-1",NA
"MPG1128",33,10,"1","4","1_4","OT1NAM22","A","Parent",38.3333333333333,"33","10","Candidate","MPG1128",NA
"UGP202000017-22",33,11,"2","4","2_4","OT1NAM22","A","Regular",16.6666666666667,"33","11","Candidate","UGP202000017-22",NA
"New_Kawogo",33,12,"2","4","2_4","OT1NAM22","C","Check",5.55555555555556,"33","12","Check",NA,"New_Kawogo"
"UGP202000100-11",33,13,"2","4","2_4","OT1NAM22","A","Regular",2.2962962962963,"33","13","Candidate","UGP202000100-11",NA
"UGP202000089-6",33,14,"2","4","2_4","OT1NAM22","A","Regular",6.2962962962963,"33","14","Candidate","UGP202000089-6",NA
"UGP202000123-8",33,15,"2","4","2_4","OT1NAM22","A","Regular",18.5185185185185,"33","15","Candidate","UGP202000123-8",NA
"UGP202000181-1",33,16,"2","4","2_4","OT1NAM22","B","Regular",7.44444444444444,"33","16","Candidate","UGP202000181-1",NA
"NAROSPOT1",33,17,"2","4","2_4","OT1NAM22","C","Check",0.481481481481481,"33","17","Check",NA,"NAROSPOT1"
"UGP202000240-1",33,18,"2","4","2_4","OT1NAM22","B","Regular",5.55555555555556,"33","18","Candidate","UGP202000240-1",NA
"UGP202000047-21",33,19,"2","4","2_4","OT1NAM22","A","Regular",0.925925925925926,"33","19","Candidate","UGP202000047-21",NA
"Cemsa_74-228",33,20,"2","4","2_4","OT1NAM22","C","Check",5.2962962962963,"33","20","Check",NA,"Cemsa_74-228"
"UGP202000272-20",33,21,"3","4","3_4","OT1NAM22","B","Regular",8.62962962962963,"33","21","Candidate","UGP202000272-20",NA
"ARA209",33,22,"3","4","3_4","OT1NAM22","B","Parent",10.3703703703704,"33","22","Candidate","ARA209",NA
"CIP199062.1",33,23,"3","4","3_4","OT1NAM22","B","Parent",5.62962962962963,"33","23","Candidate","CIP199062.1",NA
"UGP202000263-16",33,24,"3","4","3_4","OT1NAM22","A","Regular",4.81481481481481,"33","24","Candidate","UGP202000263-16",NA
"UGP202000070-18",33,25,"3","4","3_4","OT1NAM22","A","Regular",25.9259259259259,"33","25","Candidate","UGP202000070-18",NA
"UGP202000044-16",33,26,"3","4","3_4","OT1NAM22","A","Regular",29.6296296296296,"33","26","Candidate","UGP202000044-16",NA
"UGP202000239-7",33,27,"3","4","3_4","OT1NAM22","B","Regular",4.81481481481481,"33","27","Candidate","UGP202000239-7",NA
"UGP202000261-12",33,28,"3","4","3_4","OT1NAM22","A","Regular",10.3703703703704,"33","28","Candidate","UGP202000261-12",NA
"UGP202000077-20",33,29,"3","4","3_4","OT1NAM22","A","Regular",4.81481481481481,"33","29","Candidate","UGP202000077-20",NA
"UGP202000084-18",33,30,"3","4","3_4","OT1NAM22","A","Regular",NA,"33","30","Candidate","UGP202000084-18",NA
"UGP202000071-9",34,1,"1","4","1_4","OT1NAM22","A","Regular",20.7407407407407,"34","1","Candidate","UGP202000071-9",NA
"Cemsa_74-228",34,2,"1","4","1_4","OT1NAM22","C","Check",4.44444444444444,"34","2","Check",NA,"Cemsa_74-228"
"UGP202000057-9",34,3,"1","4","1_4","OT1NAM22","A","Regular",5.92592592592593,"34","3","Candidate","UGP202000057-9",NA
"UGP202000200-16",34,4,"1","4","1_4","OT1NAM22","B","Regular",24.8148148148148,"34","4","Candidate","UGP202000200-16",NA
"UGP202000159-16",34,5,"1","4","1_4","OT1NAM22","B","Regular",7.81481481481481,"34","5","Candidate","UGP202000159-16",NA
"UGP202000272-7",34,6,"1","4","1_4","OT1NAM22","B","Regular",11.1481481481481,"34","6","Candidate","UGP202000272-7",NA
"UGP202000078-6",34,7,"1","4","1_4","OT1NAM22","A","Regular",13.4074074074074,"34","7","Candidate","UGP202000078-6",NA
"UGP202000139-18",34,8,"1","4","1_4","OT1NAM22","B","Regular",34.0740740740741,"34","8","Candidate","UGP202000139-18",NA
"KMI61",34,9,"1","4","1_4","OT1NAM22","A","Parent",6.66666666666667,"34","9","Candidate","KMI61",NA
"UGP202000028-14",34,10,"1","4","1_4","OT1NAM22","A","Regular",2.96296296296296,"34","10","Candidate","UGP202000028-14",NA
"UGP202000075-16",34,11,"2","4","2_4","OT1NAM22","A","Regular",9.29629629629629,"34","11","Candidate","UGP202000075-16",NA
"UGP202000263-2",34,12,"2","4","2_4","OT1NAM22","A","Regular",NA,"34","12","Candidate","UGP202000263-2",NA
"UGP202000242-12",34,13,"2","4","2_4","OT1NAM22","B","Regular",4.88888888888889,"34","13","Candidate","UGP202000242-12",NA
"Resisto",34,14,"2","4","2_4","OT1NAM22","B","Parent",7.44444444444444,"34","14","Candidate","Resisto",NA
"UGP202000156-9",34,15,"2","4","2_4","OT1NAM22","B","Regular",NA,"34","15","Candidate","UGP202000156-9",NA
"UGP202000152-1",34,16,"2","4","2_4","OT1NAM22","B","Regular",5.59259259259259,"34","16","Candidate","UGP202000152-1",NA
"UGP202000139-15",34,17,"2","4","2_4","OT1NAM22","B","Regular",4.44444444444444,"34","17","Candidate","UGP202000139-15",NA
"UGP202000078-1",34,18,"2","4","2_4","OT1NAM22","A","Regular",11.1481481481481,"34","18","Candidate","UGP202000078-1",NA
"UGP202000112-6",34,19,"2","4","2_4","OT1NAM22","A","Regular",1.85185185185185,"34","19","Candidate","UGP202000112-6",NA
"Ejumula",34,20,"2","4","2_4","OT1NAM22","A","Parent",5.18518518518519,"34","20","Candidate","Ejumula",NA
"UGP202000272-12",34,21,"3","4","3_4","OT1NAM22","B","Regular",4.51851851851852,"34","21","Candidate","UGP202000272-12",NA
"UGP202000137-3",34,22,"3","4","3_4","OT1NAM22","B","Regular",15.9259259259259,"34","22","Candidate","UGP202000137-3",NA
"Beauregard",34,23,"3","4","3_4","OT1NAM22","C","Check",1.51851851851852,"34","23","Check",NA,"Beauregard"
"UGP202000233-12",34,24,"3","4","3_4","OT1NAM22","B","Regular",25.9259259259259,"34","24","Candidate","UGP202000233-12",NA
"KBL648",34,25,"3","4","3_4","OT1NAM22","A","Parent",16.6666666666667,"34","25","Candidate","KBL648",NA
"NAROSPOT1",34,26,"3","4","3_4","OT1NAM22","C","Check",11.4814814814815,"34","26","Check",NA,"NAROSPOT1"
"UGP202000265-18",34,27,"3","4","3_4","OT1NAM22","A","Regular",8.88888888888889,"34","27","Candidate","UGP202000265-18",NA
"MBR536",34,28,"3","4","3_4","OT1NAM22","B","Parent",8.14814814814815,"34","28","Candidate","MBR536",NA
"UGP202000027-13",34,29,"3","4","3_4","OT1NAM22","A","Regular",3.07407407407407,"34","29","Candidate","UGP202000027-13",NA
"UGP202000158-21",34,30,"3","4","3_4","OT1NAM22","B","Regular",17.962962962963,"34","30","Candidate","UGP202000158-21",NA
"UGP202000159-6",35,1,"1","4","1_4","OT1NAM22","B","Regular",5.62962962962963,"35","1","Candidate","UGP202000159-6",NA
"UGP202000132-8",35,2,"1","4","1_4","OT1NAM22","B","Regular",13.3333333333333,"35","2","Candidate","UGP202000132-8",NA
"UGP202000139-20",35,3,"1","4","1_4","OT1NAM22","B","Regular",40.7407407407407,"35","3","Candidate","UGP202000139-20",NA
"UGP202000055-14",35,4,"1","4","1_4","OT1NAM22","A","Regular",19.6296296296296,"35","4","Candidate","UGP202000055-14",NA
"KBL648",35,5,"1","4","1_4","OT1NAM22","A","Parent",15.2222222222222,"35","5","Candidate","KBL648",NA
"UGP202000137-16",35,6,"1","4","1_4","OT1NAM22","B","Regular",12.2222222222222,"35","6","Candidate","UGP202000137-16",NA
"UGP202000141-3",35,7,"1","4","1_4","OT1NAM22","B","Regular",2.96296296296296,"35","7","Candidate","UGP202000141-3",NA
"UGP202000248-2",35,8,"1","4","1_4","OT1NAM22","B","Regular",17.037037037037,"35","8","Candidate","UGP202000248-2",NA
"LUW1257",35,9,"1","4","1_4","OT1NAM22","B","Parent",42.962962962963,"35","9","Candidate","LUW1257",NA
"New_Kawogo",35,10,"1","4","1_4","OT1NAM22","C","Check",26.7407407407407,"35","10","Check",NA,"New_Kawogo"
"NASPOT_11",35,11,"2","4","2_4","OT1NAM22","B","Parent",44.4814814814815,"35","11","Candidate","NASPOT_11",NA
"UGP202000032-7",35,12,"2","4","2_4","OT1NAM22","A","Regular",40.7407407407407,"35","12","Candidate","UGP202000032-7",NA
"CIP199062.1",35,13,"2","4","2_4","OT1NAM22","B","Parent",15.2222222222222,"35","13","Candidate","CIP199062.1",NA
"UGP202000231-15",35,14,"2","4","2_4","OT1NAM22","B","Regular",1.48148148148148,"35","14","Candidate","UGP202000231-15",NA
"UGP202000054-13",35,15,"2","4","2_4","OT1NAM22","A","Regular",4.07407407407407,"35","15","Candidate","UGP202000054-13",NA
"UGP202000251-10",35,16,"2","4","2_4","OT1NAM22","A","Regular",4.81481481481481,"35","16","Candidate","UGP202000251-10",NA
"UGP202000167-10",35,17,"2","4","2_4","OT1NAM22","B","Regular",1.85185185185185,"35","17","Candidate","UGP202000167-10",NA
"UGP202000156-11",35,18,"2","4","2_4","OT1NAM22","B","Regular",2.22222222222222,"35","18","Candidate","UGP202000156-11",NA
"UGP202000241-9",35,19,"2","4","2_4","OT1NAM22","B","Regular",2.59259259259259,"35","19","Candidate","UGP202000241-9",NA
"UGP202000145-13",35,20,"2","4","2_4","OT1NAM22","B","Regular",3.03703703703704,"35","20","Candidate","UGP202000145-13",NA
"KML942",35,21,"3","4","3_4","OT1NAM22","B","Parent",NA,"35","21","Candidate","KML942",NA
"UGP202000121-11",35,22,"3","4","3_4","OT1NAM22","A","Regular",4.85185185185185,"35","22","Candidate","UGP202000121-11",NA
"UGP202000176-4",35,23,"3","4","3_4","OT1NAM22","B","Regular",2.2962962962963,"35","23","Candidate","UGP202000176-4",NA
"UGP202000157-18",35,24,"3","4","3_4","OT1NAM22","B","Regular",7.40740740740741,"35","24","Candidate","UGP202000157-18",NA
